venue_code,title,start_date,end_date,summary,url,notes
khm,Theseus Temple,,,"Since 2012, the Kunsthistorisches Museum and the Weltmuseum Wien have presented a single important work of contemporary art in the Theseus Temple in the Volksgarten every year. The neoclassical structure was built between 1819 and 1823 according to the plans of court architect Peter von Nobile (1774–1854). Its original purpose was to house Antonio Canova’s sculpture Theseus Slaying the Centaur. For nearly seventy years, this masterpiece of white marble stood here until it was relocated in 1890 to the newly completed Kunsthistorisches Museum, where it remains to this day. The Weltmuseum Wien arrow_outward is pleased to offer visitors free admission to experience an extraordinary contemporary artwork in the Theseus Temple. Theseustempel Volksgarten, 1010 Vienna Google Maps arrow_outward",https://www.khm.at/en/exhibitions/theseus-temple,"Found on the venue's ""current"" listing page. No closing date found anywhere on the venue's pages."
khm,[upcoming page],,,,https://www.khm.at/en/exhibitions/upcoming,"The venue's ""upcoming"" listing page loaded but no exhibitions could be read from it. Marker row, not an exhibition."
