venue_code,title,start_date,end_date,summary,url,notes
ng,Zurbarán,2026-05-02,2026-08-23,"Enter the spellbinding world of visionary Spanish painter Francisco de Zurbarán. Spend time with his paintings, celebrated for their vivid naturalism and deep emotional power. Move between soaring altarpieces and exquisite still lifes in the first major UK exhibition of this great artist from Baroque Seville. A peer of Murillo and Velázquez, Zurbarán stands out for his drama, mystery and vision. From the rind of a lemon to the timeless gaze of a saint, he finds an intensity in the ordinary. Strong light and deep shadow bring real faces, soft fabrics, fresh fruit and flowers to life. His paintings unite stillness, focus and faith.",https://www.nationalgallery.org.uk/exhibitions/past/zurbaran,"Found on the venue's ""past"" listing page."
ng,Stubbs: Portrait of a Horse,2026-03-12,2026-05-31,"Step into the world of George Stubbs, the visionary British painter. Marvel at his monumental portrait of a rearing racehorse, ‘Scrub’. In the 1750s, Stubbs spent 18 months in a remote barn in Horkstow, Lincolnshire. Hidden away, he devoted his time to studying and drawing the anatomy of horses. What resulted was the most thorough study on the subject for over a hundred years. Incredibly, Stubbs’s pictures of horses are still some of the most accurate ever painted, all while capturing their unique characters. In this exhibition, you’ll meet one of these horses, Scrub. Painted by Stubbs around 1762, we see Scrub rearing in a landscape backdrop — notably without a rider.",https://www.nationalgallery.org.uk/exhibitions/past/stubbs-portrait-of-a-horse,"Found on the venue's ""past"" listing page."
menil,Wall Drawing Series: Jitish Kallat,2026-09-10,2027-08-08,"The Menil Collection has commissioned artist Jitish Kallat to create a site-specific wall drawing for the entry space of the Menil Drawing Institute. Born in Mumbai, where he continues to live and work, Kallat is a leading figure in contemporary Indian art. His work often probes the intersections of the intimate and the immense, weaving together references to history, science, philosophy, and the cosmic scale of time. Wall Drawing Series: Jitish Kallat is curated by Edouard Kopp, John R. Eckel, Jr. Foundation Chief Curator, Menil Drawing Institute. The series began in 2018 as part of the Institute’s commitment to seeking new approaches to the form and language of drawing. Past participants include Marc Bauer, Mel Bochner, Roni Horn, Marcia Kure, Gladys Nilsson, Ronny Quevedo, and Jorinde Voigt. Over the past three decades, Jitish Kallat has developed a multifaceted practice spanning drawing, painting, sculpture, photography, and time-based media. A recurring approach in his work involves shifting focal lengths across space and time, from the intimate to the cosmic and the present to the historic. Kallat has presented solo exhibitions at the Art Institute of Chicago, the Art Gallery of New South Wales (Sydney), the Frist Art Museum (Nashville), the Philadelphia Museum of Art, and the National Gallery of Modern Art (New Delhi). His work has also been presented at Tate Modern (London), Martin-Gropius-Bau (Berlin), and Mori Art Museum (Tokyo) and at the biennales of Venice, Gwangju, Havana, Bangkok, Curitiba, and Kyiv. Having served as curator and artistic director of the 2014 edition, Kallat is currently president of the Kochi-Muziris Biennale.",https://www.menil.org/exhibition/wall-drawing-series-jitish-kallat,"Found on the venue's ""current"" listing page."
menil,Fragility,2026-09-10,2027-01-24,"This display highlights paper itself—and its incongruous and variable characteristics—as an artistic material. Included are works that present a range of processes, as well as paper sculptures and found papers that imbue a finished work with an additional sense of history and place. Among the artists featured in the exhibition, Lee Krasner relentlessly critiqued her own art, often destroying drawings only to reconstitute them as abstract collages. Ann Hamilton also brought papers together in surprising ways. In her collaborative work poche, 2014, she stitched soft wool between sheets of handmade paper to reflect on the pocket as both storage and protection for the body. Zarina grieved the loss of her husband and her native India by painstakingly puncturing paper with a needle to form intricate compositions. Fragility is curated by Kelly Montana, Associate Curator, Menil Drawing Institute. The exhibition features works that highlight the delicate yet resilient characteristics of the medium of paper",https://www.menil.org/exhibition/fragility,"Found on the venue's ""current"" listing page."
menil,John Akomfrah: The Hour Of The Dog,2026-04-24,2026-10-11,"John Akomfrah: The Hour Of The Dog is an immersive, six-channel video installation by the British artist Sir John Akomfrah. The work, co-commissioned by the Menil Collection and the Baltimore Museum of Art (BMA), explores the history of youth-led Civil Rights–era activism in the American South from 1954 to 1963, and how the participants fought for racial equity through nonviolent marches, protests, boycotts, and voter registration efforts. Runtime: 51 minutes. The Hour Of The Dog begins every hour on the hour. The final screening each day starts at 6 p.m. Activism is not confined to what happens in the streets; it’s bound up with who and how we remember, who and how we mourn, and how we dream forward. John Akomfrah: The Hour Of The Dog is co-curated by Michelle White, Senior Curator, The Menil Collection, and Cecilia Wichmann, BMA Curator and Department Head of Contemporary Art, with Oscar Flores-Montero, BMA Curatorial Assistant of Contemporary Art.",https://www.menil.org/exhibition/john-akomfrah-the-hour-of-the-dog,"Found on the venue's ""current"" listing page."
menil,"Foyer Installation: Mel Bochner, Chryssa, and Dorothy Hood",2026-04-01,2026-10-25,"Explore a selection of works from the museum's permanent collection by artists Mel Bochner, Chryssa, and Dorothy Hood in the foyer.",https://www.menil.org/exhibition/foyer-installation-mel-bochner-chryssa-and-dorothy-hood,"Found on the venue's ""current"" listing page."
menil,Southern Outsider Artists,2026-05-06,2026-12-13,"In the main building hallway galleries, explore an installation of work by self-taught artists from the American South. The display includes paintings by Thornton Dial and Johnnie Swearingen, and assemblage sculptures by Hawkins Bolden, David Butler, and Bessie Harvey.",https://www.menil.org/exhibition/southern-outsider-artists,"Found on the venue's ""current"" listing page."
menil,Terry Winters: Vitalized Geometry,2026-09-25,2027-04-04,"Terry Winters: Vitalized Geometry presents 44 prints and works on paper by the American artist Terry Winters, who draws inspiration from mathematical systems and structures of the natural world. Celebrating two groups of gifts to the Menil and organized in close consultation with the artist, the career-spanning presentation explores the importance of printmaking to Winters’s practice and its dialogue with other forms of making. Each medium is an instrument. Almost in a musical sense, meant to be played; and each affects the developing imagery. How they look, how they feel, and what they mean is conditioned by the materials and procedures. Media is used to embody an image actual size, as vitalized geometry—hopefully with a sense of life. Terry Winters: Vitalized Geometry is curated by Sophie Asakura, Curatorial Associate, The Menil Collection. Two gifts to the museum will be displayed in an exhibition tracing nearly four decades of the artist's works",https://www.menil.org/exhibition/terry-winters-vitalized-geometry,"Found on the venue's ""upcoming"" listing page."
menil,How to Make an Exhibition: The Story of Jermayne MacAgy,2026-12-11,2027-07-18,"This exhibition honors the impact and legacy of the late San Francisco- and Houston-based curator, art historian, and museum director Jermayne MacAgy (1914–1964), who was renowned for her dynamic and groundbreaking installations and innovative approach to curating. MacAgy was among a vanguard of professionals in the 20th century who transformed the art museum into a site of conversation and learning. Working closely with Menil Collection founders John and Dominique de Menil from the mid-1950s until her death a decade later, she deeply impacted the future museum. She encouraged the couple to build a teaching collection and publicly exhibit their art using display techniques that encouraged curiosity and engagement. Dominique de Menil once recalled that MacAgy’s installations created an “atmospheric miracle, which set the work of art in such a light that it would shine and talk to anyone who would care to listen.” How to Make an Exhibition: The Story of Jermayne MacAgy is curated by Michelle White, Senior Curator. Johnson; Susan and Francois de Menil; Betty Moody; Fan and Peter Morris; Carol and David Neuberger; Leslie and Shannon Sasser; MaryRoss Taylor; Wawro-Gray Family Foundation; Morris A. Weiner and Leslie Field; and the City of Houston through Houston Arts Alliance.",https://www.menil.org/exhibition/how-to-make-an-exhibition-the-story-of-jermayne-macagy,"Found on the venue's ""upcoming"" listing page."
menil,"D’MBA: Beauty, Desire, and Collecting an African Mask",2027-05-14,2027-11-07,"D’MBA: Beauty, Desire, and Collecting an African Mask is a focused research and exhibition project examining the large wood headdresses commonly referred to as d’mba, nimba, or yamban among the Baga, Nalu, and neighboring peoples living in Guinea, West Africa. Worn and performed by men for ceremonies and public celebrations that mark significant moments in the cycle of life, the d’mba headdress is the sculptural embodiment of female personhood, sustenance (agricultural and maternal), physical beauty, and generational continuity. During the mid-20th century, at the height of the international market for African art in the United States, the d’mba became one of the objects most coveted by collectors. D’MBA unites for the first time a significant group of headdresses on loan from several art museums in the United States, including Art Institute of Chicago, Baltimore Museum of Art, Davis Museum at Wellesley College, National Museum of African Art, and Yale University Art Gallery. The exhibition of these headdresses, which were acquired during the late 1950s by prominent collectors in the United States, occasions a rare opportunity to pursue a thorough study of these icons of African art at the intersections of mask-making, colonial art education, independence-era cultural politics and religious iconoclasm in Guinea, and the international art market. Concurrently, in the museum’s galleries of African art, the Menil will present Baga Nimba, 2020. The seven-foot tall, gold leaf sculpture by Houston-based Nigerian artist Adeniyi (“Niyi”) Olagunju epitomizes the Pan-African and Diasporic significance of the d’mba headdress from Guinea and its reinvention as a global art form. D’MBA: Beauty, Desire, and Collecting an African Mask is curated by Paul R. Davis, Curator of Collections, The Menil Collection.",https://www.menil.org/exhibition/d-mba-beauty-desire-and-collecting-an-african-mask,"Found on the venue's ""upcoming"" listing page."
uffizi,At Palazzo Pitti the 20th century showcased in 40 dreamlike dresses: the new arrangement at the museum of Costume and Fashion,,,"A century of fashion, from the liveliness of the Charleston to the daz-zling '80s of Enrico Coveri, passing through the breathtaking creations of Elsa Schiaparelli, Yves Saint Laurent, Pierre Cardin and Roberto Capucci. The new arrangement by the Museum of Costume and Fash-ion at Palazzo Pitti narrates this story through 40 dresses, emblematic of the world's finest tailoring (many of which have never been show-cased), engaging elegantly with works by 20th-century painting mas-ters such as Galileo Chini, Felice Casorati, and Alberto Burri. Exactly one year after the Gallery's complete renovation and subse-quent total reopening, the twentieth-century selection is displayed in rotation to present the public with a new enchanting chapter in cos-tume history. Boasting a collection of 15,000 historical garments and accessories from the eighteenth century to the present day, the Muse-um of Costume and Fashion has decided to refresh its exhibits each year. This will enable extraordinary, previously unseen, and carefully restored attire to be brought out from storage in rotation for the public to enjoy. The rooms dedicated to seventeenth and eighteenth-century fashion and Medici clothes remain unchanged. The first of the new spaces, dedicated to the ‘Charleston fashion’ be-tween avant-garde and exoticism, opens the new selection: Galileo Chini's remarkable Triptych turns the room into a dramatic scene remi-niscent of Puccini, with the dress worn by the painter's wife at the premiere of Turandot at Milan's Teatro La Scala on 25 April 1926. Additional exquisite dresses crafted from fine silks and adorned with decorative motifs inspired by China, Japan, and India illustrate how Orientalism was closely linked with the flappers' desire for emancipa-tion and experimentation—young women of the era who defied con-vention.",https://www.uffizi.it/en/events/nuovo-allestimento-museo-moda-2025,"Found on the venue's ""current"" listing page. Also listed on the venue's ""past 2025"" page. No closing date found anywhere on the venue's pages."
uffizi,"At the Pitti Palace, the “very best” of the king’s furniture",,,"The very best of three centuries (from the 17th to the 19th) of royal furnishings, recounted through the evolving interior decoration styles of three dynasties – the Medici, Lorraine, and Savoy –, has been concentrated in a selection exhibiting 16 genuine furniture masterpieces that also outline the Palace’s cultural history. On the first floor of the former sovereign residence of the Pitti Palace, the Palatine Gallery’s Niche Room now offers a complete anthology of royal furniture. Decorative armchairs, vases from the Manufacture de Sèvres and others imported from China, Giovanni Socci’s legendary mechanical writing desk, a kneeling stool made by Leonardo van der Vinne and adorned with precious stones, and a unique stipo providing a perfect scale reproduction of the Pitti Palace: all these items, through their shapes and decorations, speak to the visitor about how the sovereigns’ tastes and “domestic” aesthetics changed over time. The visitor is thoroughly initiated in the Palace’s heritage of furniture and the decorative arts – that is, in the discovery of an inheritance that, although among the most important of its kind in Europe, is still virtually unknown. Today, while very little remains of the Renaissance decor at Pitti, thousands of items bear witness to the Baroque period, to 17th century Neo-Classicism, and to Savoy eclecticism. Of the objects on display in the Niche Room, visitors can admire the virtuoso 17th-century works of intarsia and “commesso” – that is, the inlay of gemstones from Botteghe Granducali degli Uffizi, the grand ducal workshops. With the rise of the Lorraines, the court’s taste – also in furnishings – adapted to the new European styles, abandoning the decorative flamboyance of Baroque for the lightness of oriental lacquer and sinuously-shaped furniture. With Ferdinand III, certain environments in the Pitti Palace were transformed in accordance with the dictates of the Neo-Classical style; under French rule, Elisa Baciocchi, Napoleon’s",https://www.uffizi.it/en/events/the-king-s-furniture,"Found on the venue's ""current"" listing page. Also listed on the venue's ""past 2025"" page. No closing date found anywhere on the venue's pages."
uffizi,Sarmi’s Genius. A new exhibition at the Museum of Costume and Fashion,2026-06-18,2026-12-31,"Audrey Hepburn, Marilyn Monroe, Marlene Dietrich, Barbra Streisand, the Duchess of Windsor. During the golden years of Fifth Avenue, the 20th century’s most famous women placed their look in the hands of Ferdinando Sarmi, a fashion designer who succeeded in giving American high society a touch of Italian flair. From 18 June to 31 December 2026, the Museum of Costume and Fashion at Palazzo Pitti will celebrate the designer with the exhibition Ferdinando Sarmi New York – Un viaggio nella moda da Firenze alla Fifth Avenue (“Ferdinando Sarmi New York – A journey in fashion from Florence to Fifth Avenue”), staged in the ballroom and adjacent rooms. The exhibition, the first of its kind, displays a selection of the designer’s iconic gowns, placed alongside items from the Fondo Sarmi holding at the Museum of Costume and Fashion as well as period accessories that recreate the cultural and worldly climate of New York of the 1950s and 1960s. Exhibition dedicated to Ferdinando Sarmi at Museum of Costume and Fashion",https://www.uffizi.it/en/events/il-genio-di-sarmi-nuova-mostra-al-museo-del-costume,"Found on the venue's ""current"" listing page."
uffizi,Wax upon a time. The Medici and the arts of ceroplastics,2025-12-18,2026-04-12,"The story of the masterpieces of ancient wax sculpture is the guiding thread of the new Uffizi exhibition, ‘Cera una volta. I Medici e le arti della ceroplastica’. The exhibition is being hosted from 18 December 2025 to 12 April 2026 in the new spaces built in recent months and now specially set up on the Gallery’s ground floor. Curated by Valentina Conticelli, Andrea Daninos and Simone Verde, this is the very first exhibition dedicated to the Florentine collections of wax sculpture from the 16th and 17th centuries. As the title says, it aims to shed light on an incredible lost creative field: that of the production of wax images, always living since ancient times in the popular sensibility and destined to experience a particular renewal of interest among the ranks of fine arts in Medici Florence from the 15th to the late 17th centuries. Soft and neutral, if fashioned by the skilled hands of Renaissance sculptors, it could bring substance to faces and bodies in the form of everlasting images. With the Baroque culture, obsessed as it was with the passage of time, this organic material born from bees, which due to its malleable nature imitates the characteristics of the skin like no other, comes into its own in giving shape to the living body and its dissolution. Production of it was widespread but largely lost. Not only due to the substantial perishability of the material, but above all for the resistance of critics in welcoming its creations among the so-called ‘major arts’: a cultural phenomenon which greatly favoured their loss. The aim of ‘Cera una volta’ is therefore to make wax sculpture better known – still today confined to a sort of unconscious realm of art history – at the moment of its greatest splendour, when, having reached very high forms of virtuosity, it was avidly sought for noble collections; and to highlight how, even in this field, the Medici were avant-garde collectors, capable of fully understanding the value of these types of object and protect",https://www.uffizi.it/en/events/wax-upon-a-time,"Found on the venue's ""past 2025"" listing page."
uffizi,Florence and Europe. Arts of the Eighteenth Century at the Uffizi,,,"Masterpieces by Goya, Tiepolo, Canaletto, Le Brun, Liotard, Mengs and many other masters; spectacular views of iconic places of the Grand Tour in Italy; the monumental Mystic Marriage of St. Catherine by French painter Pierre Subleyras, restored live on display before the public's eyes; the sensual curiosities of the Cabinet of Erotic Antiquities reconstructed according to the fashion of the Age of Enlightenment. The Uffizi Galleries bring the 18th century back to life with an impressive exhibition titled ""Florence and Europe. Arts of the Eighteenth Century at the Uffizi”, curated by the director Simone Verde and the head of Eighteenth-Century Painting Alessandra Griffo, and set up in the airy frescoed rooms on the ground floor of the museum. A careful selection of around 150 works, including paintings, sculptures, furniture, porcelain, prints, and a large tapestry, many exhibited for the first time in the Gallery, and others that have not been accessible for more than ten years due to the museum's extension works. The aim of the exhibition is to recount, through art, an era of crucial changes for Western thought, aesthetics, and taste, and also for the Uffizi itself, which, in the 18th century, was completely transformed from a dynastic treasure chest of royal collections into a modern museum, the first in the world. It was precisely at this time, in fact, that the pact established by the last Medici descendant, Anna Maria Luisa, certifying the end of the dynasty in 1737, bound the boundless store of works to Florence ""for the ornament of the State""; and it was Pietro Leopoldo, Grand Duke of Tuscany, who in 1769 allowed citizens, on the feast day of Florence's patron saint, St. John (24 June), to visit the museum freely. Structural changes intertwined with the great wave of political, cultural, and aesthetic transformations throughout Europe, which the Grand Dukes in Florence managed to intercept with the Uffizi Galleries, transforming the city and the museum into",https://www.uffizi.it/en/events/florence-and-europe,"Found on the venue's ""past 2025"" listing page. The venue's page shows only ""24 June"" for this exhibition's dates — no year is published anywhere."
uffizi,1925-1955 Fashion in the Spotlight. The origins of Made in Italy,2025-06-18,2025-11-02,"From 18 June to 2 November 2025, the Museum of Fashion and Costume of Pitti Palace will host in four rooms “Fashion in the Spotlight 1925–1955. The origins of Made in Italy”, an exhibition promoted by the Ministry of Culture, organized and created by Archivio Luce Cinecittà in collaboration with the Uffizi Galleries and curated by Fabiana Giacomotti. The exhibition aims to reconstruct thirty fundamental years in the history of Italian fashion, before its definitive international affirmation. Over fifty items of clothing, accessories and audiovisual and photographic contributions articulate the exhibition path, designed to tell how Italian fashion was defined – between textile innovation, aesthetic research, excellent craftsmanship and commercial strategies – well before the famous fashion show in the Sala Bianca of Pitti Palace in 1952. A narrative that develops over a time span between 1925 and 1955, intertwining little-known episodes with legendary names, so as to provide a new look at the roots of Made in Italy. At the heart of the exhibition is the extraordinary heritage of the Luce Archives, with an important core of photographs and films, many of which are unpublished. The garments and accessories on display come partly from prestigious museums (such as the Boncompagni Ludovisi Museums, Palazzo Madama) and partly from corporate or private archives, such as the Massimo Cantini Parrini Collection, present with a considerable number of pieces. ""With this exhibition project, hosted in one of the cities that best tell the world about the exceptionality and greatness of Italian creativity and art, we intend to highlight one of its greatest expressions, fashion. The exhibition is intended as an original historical snapshot of the evolution and affirmation of a sector that has always been synonymous with vision and whose unique creations, the fruit of expert hands, have made and continue to make the flagship of Made in Italy. A national heritage whose importance is we",https://www.uffizi.it/en/events/1925-1955-fashion-the-origins-of-made-in-italy,"Found on the venue's ""past 2025"" listing page. The venue extended this exhibition; it first announced 2025-09-28 as the closing date."
artic,Mary Cassatt: After Impressionism,2026-09-06,2027-01-03,"“I began to think it would be great fun to do something I had never done before … I would not give up the idea for any thing.” —Cassatt on her decision to paint a monumental mural for the World’s Fair in Chicago, 1892 After training in Philadelphia in the early 1860s, Cassatt traveled to Europe largely on her own to study with noted teachers and experience the continent’s traditional and modern art firsthand. In 1877 she made the daring decision to join the French Impressionists—the only American to exhibit with them. It was in the years following the eighth and final Impressionist group show in 1886 that Cassatt produced some of her most innovative—and now celebrated—compositions. Marking the centennial of her death, Mary Cassatt: After Impressionism examines her paintings, pastels, and prints of this pivotal period when she took her art making in new directions. Learn everything you need to know about visiting Mary Cassatt: After Impressionism—from who needs a ticket to how to join the virtual line. In the prime years of her career—the late 1880s through the early 1900s—Cassatt pursued ambitious and experimental work, exploring the theme of mothers and caretakers with children, creating complex color prints, and undertaking an unprecedented mural commission for the 1893 World’s Columbian Exposition in Chicago.",https://www.artic.edu/exhibitions/10487/mary-cassatt-after-impressionism,"Found on the venue's ""current"" listing page. Also listed on the venue's ""upcoming"" page. Also listed on the venue's ""past 2026"" page. Also listed on the venue's ""past 2025"" page. Also listed on the venue's ""past 2024"" page. Also listed on the venue's ""past 2023"" page. Also listed on the venue's ""past p2 2026"" page. Also listed on the venue's ""past p2 2025"" page. Also listed on the venue's ""past p2 2024"" page. Also listed on the venue's ""past p2 2023"" page."
artic,Willem de Kooning Drawing,2026-06-14,2026-09-20,"Willem de Kooning (1904–1997) was one of the most celebrated and prolific draftsmen of the 20th century. Willem de Kooning Drawing is the first exhibition to examine the expansive drawing practice of this renowned American artist who immigrated to New York from the Netherlands at the age of 22. While many Art Institute visitors may be familiar with de Kooning’s monumental painting Excavation (1950), a cornerstone of our collection, this exhibition marks the first solo presentation of the artist’s work at our museum since 1969. Learn everything you need to know about visiting Willem de Kooning Drawing—from who needs a ticket to how to listen to the audio tour. This major gathering of works from across the globe reveals how the act of drawing was foundational to de Kooning’s entire artistic process and production—his paintings, sculptures, and printmaking, as well as his drawings—and showcases the totality of his graphic production, from his earliest existing works to his late calligraphic paintings.",https://www.artic.edu/exhibitions/9993/willem-de-kooning-drawing,"Found on the venue's ""current"" listing page."
artic,Lee Miller: Fearless,2026-08-29,2026-12-07,"“It was a matter of getting out on a damn limb and sawing it off behind you.” This memorable phrase is how Lee Miller—by turns a fashion model, magazine photographer, studio operator, Surrealist innovator, international adventurer, and battlefield correspondent—summed up her approach to life and creativity. Lee Miller: Fearless is the first comprehensive survey of her photographs in more than 25 years and gathers together the major episodes of her singular career. Miller was born in Poughkeepsie, New York, in 1907. Intrepid from the first, she moved to Paris at barely 20 years old, simultaneously seeking work in front of and behind the camera. She pioneered Surrealist techniques and broached daring sexual subjects with a readiness that magnetized experimental artists and fashion editors alike. Miller excelled at portraiture as well and pictured a range of cultural figures in the 1930s, most of them personal friends, from Charlie Chaplin to Pablo Picasso. By age 30 Miller had run commercial studios on both sides of the Atlantic; taken a star turn in art cinema and become an haute couture icon; and moving on from Paris to Cairo, influenced Egyptian modern art while reinvigorating her own work through travels in Egypt’s deserts.",https://www.artic.edu/exhibitions/10521/lee-miller-fearless,"Found on the venue's ""current"" listing page."
artic,Beyond Form: Abstraction at Midcentury,2026-06-27,2026-10-19,"Featuring 65 artists from more than 23 countries, this exhibition explores how abstraction emerged as a powerful visual language between 1940 and 1970, a period of global upheaval and transformation. While abstraction allowed artists across the world to move beyond realism to convey complex emotions, ideas, and experiences, it was not a singular movement. There was no one reason artists turned to abstraction, no one abstract technique or style. The impulses, methods, and resulting artworks were wildly divergent. Many artists responded to shifting social and political climates by employing materials in unexpected and, at times, deliberately destructive ways. Processes such as burning, tearing, folding, and layering embraced chance and resisted categorization. Others drew inspiration from their natural and built environments as they sought to ground themselves after the instability wrought by World War II. Some artists explored language, breaking characters and letters into illegible symbols, responding to the inability to communicate the horrors of war and through a lens of cultural exchange. As artists moved across the globe—whether through forced exile or voluntary travel for education—they formed groups to develop innovative techniques and exchange ideas. Among these groups were Gutai in Japan, Atelier 17 in Paris and New York, Tamarind Lithography Workshop in California, ZERO in Germany, and Grupo Frente in Brazil. Confronting censorship, inequality, and displacement, artists turned to abstraction as a means of practicing freedom of expression in the face of oppression and making sense of wartime atrocities.",https://www.artic.edu/exhibitions/10694/beyond-form-abstraction-at-midcentury,"Found on the venue's ""current"" listing page."
artic,"Self, Made: Fourteen Modern Artists from the Richard and Ellen Sandor Family Collection",2026-06-25,2026-11-09,"This exhibition tells stories of self-invention in photography, drawing, and sculpture, most of them from artists working beyond the gallery and museum system that typically validates creative work. The artworks gathered reflect the egalitarian, broad-minded vision of Richard and Ellen Sandor, who in 1978 moved into a spacious, historic apartment in Chicago with—to quote from the book that accompanies this exhibition—“two kids in tow, a photograph by Walker Evans, and a sculpture by Rodin. And not a stick of furniture.” Prodigious art collectors alongside their day jobs as economist (Richard) and artist (Ellen), the Sandors progressively filled their walls with a remarkable constellation of works: historical and contemporary, celebrated and overlooked, exalted and humble. They prized innovation and, above all, individuality—makers with a strong sense of self. “Outsider” artists —a loose and controversial category—quickly came to the Sandors’ attention through Chicago gallerists and James Zanzi, a professor at the School of the Art Institute with whom Ellen had studied. Examples by William Edmondson, Lee Godie, Martín Ramírez, and others included in the show helped to spur lively discussions about innovation and artistic recognition that the Sandors held in a room they dubbed the “Outsiders’ Café.” The Sandors also closely followed the careers of Cindy Sherman and Kara Walker, convinced of their critical talent and committed to supporting art by women and people of color. Sherman and Walker, along with filmmaker John Waters and French installation artist Annette Messager, add perspectives from the center of the established art world, but like many of the “outsider” artists the Sandors collected, they saw value in what Messager called “worthless art,” using television, campy provocation, glossy magazines, or flea-market mirrors as references or source material.",https://www.artic.edu/exhibitions/10587/self-made-fourteen-modern-artists-from-the-richard-and-ellen-sandor-family-collection,"Found on the venue's ""current"" listing page."
artic,Abigail Lucien: Blood of the Earth,2026-06-18,2027-01-25,"In Blood of the Earth, Haitian American artist Abigail Lucien explores the ways that iron connects us to histories, the material world, and each other. Lucien’s artistic practice has long focused on iron—a mineral born from the explosion of stars that forms the molten core of the Earth and is essential to human life. Not only does iron course through our blood, but it also permeates the world around us—in everyday objects, technologies, and the built environment. Iron shape-shifts across terrestrial and celestial scales, and with this exhibition, Lucien probes its narrative and social potential. In the Caribbean, ornate iron gates and grilles adorn ordinary buildings, and in Africa, the iron forge is considered a sacred space of creation. In their sculptural works, Lucien sustains these lineages of artistry and expression, engaging processes, typologies, and iconography that acknowledge craft traditions and diasporic experience. For their solo exhibition Blood of the Earth, Lucien presents a series of new sculptural works in an immersive installation, conceived as a speculative space of creation and possibility. These objects include a furnace, bellows, anvil, and other tools that evoke an active metalsmithing workshop animated by the life force of iron. Iron becomes malleable and viscous when heated and can be forged, welded, and poured into molds. It can also be etched through chemical treatment and turned into steel by adding carbon. These transformative processes—which Lucien used to create the objects on view—embody the adaptability and transitory nature of belonging.",https://www.artic.edu/exhibitions/10693/abigail-lucien-blood-of-the-earth,"Found on the venue's ""current"" listing page."
artic,Embroidered Traditions from Morocco to Afghanistan,2026-05-02,2027-01-25,"In the textiles of Southwest Asia and North Africa, embroidery is more than surface decoration. In this region, known as SWANA, artists have used, and continue to use, centuries-old embellishment techniques to transmit cultural expressions of identity, status, and long-held belief systems. Cultural groups throughout the region wear layers of dress and adornment to protect their bodies physically and spiritually. Garments and household items are ornamented with valuable materials that function as wearable wealth, including symbolic motifs and designs constructed with coins, thread, beads, amulets, ornaments, and jewelry. The vast area that spans from Morocco and Algeria in the west to Afghanistan and Uzbekistan in the east is connected by millennia-old trade networks. The works presented reveal pathways of deep cultural exchange shaped by diverse landscapes—from mountains and deserts to seas—along with the movement of nomadic peoples and the spread and interweaving of multiple religious traditions and urban fashions. Embroidered Traditions from Morocco to Afghanistan is the first exhibition at the Art Institute of Chicago devoted exclusively to the artistic and cultural traditions of SWANA and spectacularly showcases the region’s distinctive beauty and iconic visual expressions. Drawn primarily from the Art Institute’s rich collection of textiles, jewelry, and adornment, this display presents over 70 works from the 18th through 20th century—most of which have never been exhibited publicly—including four rare face veils on loan from a private collector based in Riyadh, Saudi Arabia.",https://www.artic.edu/exhibitions/10585/embroidered-traditions-from-morocco-to-afghanistan,"Found on the venue's ""current"" listing page."
artic,Raqib Shaw: Paradise Lost,2025-06-07,2026-11-15,"Epic and intricate, monumental and meticulous—the paintings of Kashmir-raised, London-based artist Raqib Shaw offer fantastical meditations on identity, transformation, and the redemptive power of beauty. Born in Calcutta and raised in the verdant Himalayan mountains of Kashmir, Shaw draws deeply on the landscapes and memories of his early life, many of which were fractured by political upheaval. Forced to leave Kashmir as a teenager, he relocated first to New Delhi and later to London, where he studied at Central Saint Martins College of Art and Design. His work is influenced by a broad range of sources—Mughal and Persian miniatures, Renaissance altarpieces, Old Masters paintings, Japanese arts of the Momoyama period, Kashmiri and Urdu poetry, and Hindu and Western mythology—and yet his visual vocabulary and technique are all his own. His signature method involves applying an acrylic liner on gesso to create a golden line almost like the leading of a stained glass window. He then applies automobile enamel paints with needle-fine syringes and manipulates those with a porcupine quill, often adding glittering inset stones and baubles that further enhance the magical and dreamlike quality of the depicted scenes.",https://www.artic.edu/exhibitions/10569/raqib-shaw-paradise-lost,"Found on the venue's ""current"" listing page."
louvre,Primeval Waters,2026-05-20,,"Crossed by the only two biblical ‘rivers of paradise’ known today, whose importance and danger may have inspired the Flood myth, ancient Mesopotamia was also the place where irrigation was first invented and developed. These early experiments in mastering water through artificial transformations of the natural environment led to the invention and development of the earliest known hydraulic structures (canals, bridges, aqueducts, pipe systems, artificial lakes and more) in Mesopotamia. These resulted in wide-ranging changes to the land and its inhabitants, whose long-term consequences, both positive and negative, will be explored in the exhibition. This exhibition draws from the extensive collection of the Department of Near Eastern Antiquities, which lends itself well to this subject, and winds through the department’s galleries to raise the issue of water within the Near Eastern antiquities collection and to explore what environmental lessons can be drawn there in both the past and the present. Ariane Thomas, Director of the Department of Near Eastern Antiquities, Musée du Louvre Barbara Couturaud and Grégoire Nicolet, Department of Near Eastern Antiquities, Musée du Louvre",https://www.louvre.fr/en/exhibitions-and-events/exhibitions/primeval-waters,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past"" page. Also listed on the venue's ""past 2025"" page. Also listed on the venue's ""past 2024"" page."
