venue_code,title,start_date,end_date,summary,url,notes
tate-modern,Gathering Ground,2025-01-29,2027-03-07,"Explore the power of art to inspire change in today’s ecological crisis Bringing together art from across Tate’s Collection, this exhibition highlights the connection between environmental and social justice, inviting us to reimagine our relationships with the natural world and each other. Artists Outi Pieski, Abbas Akhavan, Bruce Conner, Zheng Bo, Joydeb Roaja, Abel Rodriguez, Munem Wasif, Minerva Cuevas and Carolina Caycedo feature, as well as a new commission by Abbas Zahedi. Through their work, these artists honor Indigenous knowledge, nurture queer multispecies relations and document issues such as displacement and destruction of land and waterways. Set in a former oil and coal power station, Gathering Ground offers a shared space to reflect on our role in creating a more equal world. At a critical moment in our history, this powerful exhibition asks: how can we be good Ancestors for future generations?",https://www.tate.org.uk/whats-on/tate-modern/gathering-ground,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""29 January 2025 - 7 March 2027""."
tate-modern,Hyundai Commission: Tarek Atoui,2026-10-13,2027-04-11,"Tarek Atoui to create exciting new work for Tate Modern’s iconic Turbine Hall Tarek Atoui is an artist and composer celebrated for his innovative performances and installations that explore and challenge perceptions of sound. Drawing on his extensive research into music history, instrumentation and production, Atoui creates multisensory environments that blend music, technology, sculpture and performance. Central to his practice is the invention of intricately engineered instruments, made in collaboration with other artists, composers and makers, which double as sculptural objects. Tarek Atoui’s site-specific work for Tate Modern’s Turbine Hall will be the 11th in the series of commissions supported by Hyundai Motor. Over the past decade, the annual Hyundai Commission has welcomed over 19 million visitors. Each year an artist is invited to create a new work in the vast industrial space of the Turbine Hall, reshaping public perceptions of contemporary art. Hyundai Commission is in partnership with Hyundai Motor. Supported by the Tarek Atoui Supporters Circle and Tate Americas Foundation.",https://www.tate.org.uk/whats-on/tate-modern/tarek-atoui,"Found on the venue's ""current/upcoming"" listing page."
tate-modern,Hyundai Commission 2027,,,"Experience the world-renowned Hyundai Commission in the iconic Turbine Hall Since Tate Modern opened in 2000, the Turbine Hall has hosted some of the most memorable and ambitious works of our time. Each year, an invited artist creates a new site-specific work for the vast industrial space of the Turbine Hall, transforming how audiences encounter contemporary art. Over the past decade, the annual Hyundai Commission has welcomed over 19 million visitors. Each year an artist is invited to create a new work in the vast industrial space of the Turbine Hall, reshaping public perceptions of contemporary art. The Hyundai Commission 2027 will be the 12th in the series. The commissioned artist will be announced in 2027. The Hyundai Commission is made possible through the partnership between Tate and Hyundai Motor. Founded in 2014 as the longest initial commitment from a corporate partner in Tate’s history, the partnership has since been extended until 2036, supporting artists to realise some of the most ambitious installations of the past decade.",https://www.tate.org.uk/whats-on/tate-modern/hyundai-commission-2027,"Found on the venue's ""current/upcoming"" listing page. No closing date found anywhere on the venue's pages."
tate-britain,JAMES McNEILL WHISTLER,2026-05-21,2026-09-27,"Experience the captivating world of rule-breaking American artist James McNeill Whistler A truly global figure, Whistler re-wrote the rules of what it meant to be an artist. He pioneered new and innovative techniques, creating astonishingly beautiful, ethereal visions of modern life that would earn him a place as one of the most influential artists of the 19th and 20th centuries. This retrospective – the first major European exhibition of Whistler’s work in 30 years – brings together the artist’s world-famous paintings alongside rarely, or never seen, works. It includes exquisite portraits, drawings, prints, and designs, from as early as his teens in St. Petersburg to the enigmatic late self-portraits. The exhibition presents both a boldly experimental artist and cosmopolitan celebrity, disrupting the conventions of Victorian society in pursuit of truth, beauty, and progress.",https://www.tate.org.uk/whats-on/tate-britain/whistler,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""21 May - 27 September 2026""."
tate-britain,The 90s: Art and Fashion,2026-10-08,2027-02-14,"Explore a decade characterised by its bold creativity and rebellious spirit Curated by fashion industry game changer Edward Enninful OBE, whose lived experience of the decade informs the exhibition The 90s: Art and Fashion examines a defining period in which a groundswell of creativity changed the face of British culture. As Britain began to emerge from recession, a new dawn of optimism, freedom, and rebellion was ushered in, epitomised by a new generation of diverse creative talent. Seen through Edward Enninful’s eyes, this sense of opportunity resulted in art, design, fashion and photography fusing into one potent cultural force, signalling an audacious renewal of British spirit. The exhibition explores how long-held hierarchies were dismantled, with high art and pop culture feeding into one another, and reflects both the energy and the challenges of the decade, looking at the enduring influence of key figures who emerged during this time. The 90s: Art and Fashion brings together photography, fashion, art and design, including iconic images by photographers including Juergen Teller, David Sims and Corinne Day. These are shown alongside the work of artists like Steve McQueen, Damien Hirst, Sarah Lucas, and Yinka Shonibare, as well as fashion film and music culture, including collections by decade defining designers Vivienne Westwood, Alexander McQueen, and John Galliano.",https://www.tate.org.uk/whats-on/tate-britain/the-90s,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-britain,Vanessa Bell & Duncan Grant: Inside Bloomsbury,2026-11-12,2027-04-11,"Explore the vivid world of the Bloomsbury Group’s famous artistic duo This major exhibition features the work of two of the most celebrated British artists of the twentieth century. Vanessa Bell & Duncan Grant: Inside Bloomsbury delves into the extraordinary relationship between the artists, while tracing their remarkable creative partnership that spanned more than 50 years. The exhibition explores Bell and Grant’s legacy as core members of the famed Bloomsbury Group. The group’s commitment to living lives centred around freedom and radical experimentation had a significant influence on the course of art, literature, and societal thought in Britain. The exhibition features over 300 works, including vivid portraits, still lives, landscape paintings, decorative works on furniture, ceramics, textiles, and much more. A once-in-a-lifetime restaging of the artists' studio, relocated for the exhibition from their Sussex home, Charleston, is an unmissable highlight. As well as emphasising Bell and Grant’s shared creative endeavours, visitors will see how the artists also forged their own paths. This joyful exhibition celebrates their extraordinary artistic partnership, and the enduring impact these two remarkable artists had on British Art.",https://www.tate.org.uk/whats-on/tate-britain/vanessa-bell-and-duncan-grant,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-britain,"Commission 2026: Zineb Sedira: When Words Fall Silent, Cinema Speaks",2026-05-13,2027-01-17,"Explore Zineb Sedira's monumental and intimate installation, bridging the political and the poetic British-French-Algerian artist Zineb Sedira (b.1963) will undertake the next Tate Britain Commission, creating a major new site-specific work for the neo-classical Duveen Galleries at the heart of Tate Britain. On view until 17 January 2027, this will be Sedira’s largest commission in the UK to date and the latest in a series inviting leading contemporary artists to respond to this unique architectural context. Over the past three decades, Zineb Sedira has developed a powerful and multifaceted artistic practice spanning photography, performance, video, and installation. Sedira's work draws on personal encounters within the Algerian diaspora of Africa. Taking inspiration from family archives and the history of cinema, she bridges the political and the poetic, thoughtfully exploring themes of memory, migration and trauma. Her installations invite audiences to consider the emotional and geographical dimensions of displacement, while critically examining dominant historical narratives. By keeping histories alive, her storytelling becomes both an act of resistance and a gesture of connection, affirming her place as a significant and influential voice in today’s cultural landscape. Zineb Sedira said: “Taking on the Tate Britain Commission feels both monumental and intimate. It’s about bringing the weight of history into dialogue with the living pulse of the Pan-African experience. It gives me the opportunity to imagine new stories, new energies, and new meanings.”",https://www.tate.org.uk/whats-on/tate-britain/zineb-sedira,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""13 May 2026 - 17 January 2027""."
tate-britain,Art Now: Mohammed Z Rahman,2026-06-05,2026-11-08,"A new body of paintings exploring notions of home and love, displayed alongside Tate works, The Lovers and The Spaghetti House Mohammed Z Rahman’s Art Now display, Never the Same, is staged in two theatrical ‘acts’, conjuring painterly worlds inspired by love letters, songs, poems, recipes, dreams and memories, with a Tate collection work providing an entry point into each. Act One addresses home, play and joy, starting with The Spaghetti House 2024, a painting based on a story the artist created in collaboration with their six-year-old niece. The Lovers 2024 will bring visitors into Act Two. The painting depicts six people in a close embrace, interpreted either as laying down or as standing and dancing. Inspired by the eponymous tarot card, it explores the transformative powers of love and connection. Rahman builds on this work to explore love in its many forms, from sorrow to celebration, in paintings made for the exhibition. In one work, a figure weeps on a bed surrounded by the belongings of ex-lovers, while elsewhere, a humble crate is transformed into a box of chocolates, gifted as an act of love.",https://www.tate.org.uk/whats-on/tate-britain/art-now-mohammed-z-rahman,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""5 June - 8 November 2026""."
tate-britain,Sonia Boyce,2027-03-24,2027-08-22,"Experience the powerful and playful work of a ground-breaking British artist Tate’s first survey of Sonia Boyce’s forty-year career unfolds across large-scale installations, photography, collage, drawing, film and sculpture, celebrating a practice shaped by fierce experimentation and a refusal to conform. This multi-sensory show traces Boyce’s collaborative and improvisational techniques, inviting visitors on a playful journey into profound questions of collective memory, authorship, and the boundaries between private and public experiences. Celebrated works are reimagined for the exhibition and shown in dialogue with installations never shown before in the UK. Highlights include the Devotional series - Boyce’s living, ever-growing archive created in conversation with the public, and the most extensive presentation to date of her early pastel drawings and collages. Emerging in the 1980s within the British Black Arts Movement, Boyce went on to pioneer photographic, performance and participatory practice. An artist, academic and educator, Boyce gained global recognition when she represented Great Britain at the 2022 Venice Biennale and was awarded the prestigious Golden Lion.",https://www.tate.org.uk/whats-on/tate-britain/sonia-boyce,"Found on the venue's ""current/upcoming"" listing page."
tate-britain,Thomas Gainsborough,2027-05-20,2027-10-10,"Step into the glamorous world of Britain’s best loved society portraitist Marking the 300th anniversary of his birth, this landmark exhibition celebrates Thomas Gainsborough’s considerable influence on British art and examines his legacy today. The first major survey exhibition of his work in over 20 years, it brings together 120 paintings and drawings in a once-in-a-generation tribute to this much-loved, quintessentially Georgian artist. Reflecting the full range and variety of Gainsborough’s practice, this exhibition explores the contrast between the glamour and polish of the society portraits that made his name, and the creative chaos in which he worked behind the scenes. It also examines the importance of his wife and daughters to his life and work. The spirit of his studio space, where he experimented with the innovative techniques that elevated him above his peers, will be brought to life along with his passion for music and theatre that is so palpable throughout his work.",https://www.tate.org.uk/whats-on/tate-britain/thomas-gainsborough,"Found on the venue's ""current/upcoming"" listing page."
tate-britain,David Hockney,2027-10-07,2028-02-20,"2027 would have marked the 90th birthday of one of Britain’s most celebrated artists, David Hockney. Throughout 2025 and into 2026, Tate Britain was working on a major project with the artist to mark this milestone anniversary. Following David Hockney’s death in June 2026, Tate Britain is honoured to present the culmination of that project: an exhibition charting seven decades of the artist’s work, focusing on the joys and complexities of love and friendship. Visitors will discover the crucial role that family, friends, and lovers played in Hockney’s visual storytelling, and how the artist’s engagement with intimacy, vulnerability and human connection informed the evolution of his art. Featuring over 200 works, the exhibition spans the full breadth of Hockney’s extraordinary career. It ranges from trailblazing 1960s explorations of queer love and desire to tender depictions of his parents, and recent works exploring private moments in Hockney’s home and studio. The exhibition will also delve into Hockney’s close relationships with fellow artists as they play out through creative dialogues.",https://www.tate.org.uk/whats-on/tate-britain/david-hockney,"Found on the venue's ""current/upcoming"" listing page."
tate-britain,The Tudors,2027-11-18,2028-04-23,"Tate’s first presentation of Tudor works in 30 years, this exhibition brings an entirely fresh perspective on the development of art in this profoundly transformative period. Made up of around 150 works, the exhibition presents exceptional oil paintings, miniatures, works on paper, sculptures, decorative art, and more. Highlights include key works by leading artists such as Hans Holbein, Nicholas Hilliard, and Isaac Oliver, and rooms dedicated to iconic portraits of Henry VIII and Elizabeth I. Bringing Tudor art to a new generation, this exhibition is underpinned by brand new scientific and technical research, with revelations casting a whole new light on our understanding of art from this time. The Tudor period is often viewed as the age that witnessed the birth of modern Britain, and in turn, that of British painting. The show explores the lives of artists working at the time, examining their journeys from unknown, anonymous figures to celebrated individuals. It will consider questions of art patronage – what was painted and for whom - and will probe how art, and portraiture in particular, reflected both individual as well as national ambitions and concerns.",https://www.tate.org.uk/whats-on/tate-britain/the-tudors,"Found on the venue's ""current/upcoming"" listing page."
