venue_code,title,start_date,end_date,summary,url,notes,swept_at
orsay,[current/upcoming page],,,,https://www.musee-orsay.fr/en/program/whats-on/exhibitions,"The venue's ""current/upcoming"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition.",2026-09-26T01:54:51.324Z
orsay,[past page],,,,https://www.musee-orsay.fr/en/ressources/expositions-passees,"The venue's ""past"" listing page could not be read: not asked for, because the gatekeeper in front of this site had just refused us and the run stopped asking. Marker row, not an exhibition.",2026-09-26T01:54:51.324Z
